_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,loaded,factor,pole
v000961,-0.217162265,0.2054751831,0.0392968715,0.0314272013,0.0742163077,-0.086114243,0.1299208863,-0.294310204,-0.259261996,0,,
v000962,-0.142049644,0.0289140569,-0.066806513,0.2688716191,-0.417558955,-0.098221711,0.2964592657,0.131634811,0.2396690726,1,fac5,-1
v000963,-0.019120806,0.0002601016,-0.202511269,0.0863223017,0.0712779665,-0.068483502,0.0052306613,-0.008400672,-0.563340839,1,fac9,-1
v000964,-0.29691109,-0.198148367,-0.127478302,-0.041185476,-0.064652703,-0.090774184,1.0928132618,-0.243184108,-0.057861128,1,fac7,1
v000965,-0.090490743,0.1173289587,-0.222497089,0.1250075288,0.4867753302,-0.030823025,0.317281196,0.003126019,0.1114925148,1,fac5,1
v000966,0.1787997243,-0.12262166,0.0669249041,0.0397916786,0.3539201172,-0.050127625,0.1478159468,0.1961530386,-0.008802554,1,fac5,1
v000967,-0.225942816,0.0435313683,-0.364562506,0.4926651649,-0.183630981,-0.16265577,-0.004159688,0.4573302927,0.1301191784,1,fac4,1
v000968,-0.147727867,0.1814243302,-0.33753004,0.2326853186,0.6925707279,0.2220283521,-0.155900185,-0.191260572,0.1910879009,1,fac5,1
v000969,-0.354670993,-0.006688848,-0.372884494,-0.432578565,-0.225591306,0.2963729737,0.3589182584,-0.412537454,-0.171116904,1,fac4,-1
v000970,0.1693436693,0.2239196726,-0.075966364,-0.114210504,-0.105748508,-0.03660035,-0.065819623,0.0994988496,-0.151733913,0,,
v000971,-0.062658931,-0.096438478,0.6599679472,-0.089475936,0.0691611079,-0.116490759,0.0414163167,-0.013780772,-0.067070651,1,fac3,1
v000972,-0.0700611,0.3559036701,-0.310371844,-0.247132936,-0.415351284,0.474063564,0.2459661415,-0.31726514,0.0844095938,1,fac6,1
v000973,-0.098489869,0.1192003329,0.0810560087,-0.011958604,0.1794638577,0.1084150187,-0.208171927,0.7115601881,-0.008686968,1,fac8,1
v000974,0.2378675007,0.1837743991,0.0410139081,0.0021849315,0.1261191735,-0.040690266,-0.026136184,-0.007188242,0.1264388359,0,,
v000975,-0.105118604,0.0900998982,0.0838045301,0.0000333235,0.1813302877,0.1424845695,-0.185618292,0.6988092135,-0.016754665,1,fac8,1
v000976,0.0584017884,0.1307873798,0.2669614762,-0.267090349,-0.443694378,-0.242872168,0.0396908705,0.1393840629,0.312994931,1,fac5,-1
v000977,-0.041220536,0.0340228544,0.0952896671,-0.034731468,-0.142385933,0.0579399592,0.0495470199,0.1489992629,-0.026886668,0,,
v000978,-0.037594661,-0.004903575,-0.30871386,0.2394730227,-0.105023093,0.5224877261,-0.231570855,0.2533578354,-0.116987877,1,fac6,1
v000980,-0.013021463,-0.101286737,0.0612523354,0.1023855372,0.1185023924,-0.018628844,0.2515616424,0.2794298919,0.0501552577,0,,
v000981,-0.298515069,0.738026936,-0.149891805,-0.248527223,-0.146537087,-0.631185875,-0.150670258,-0.387920761,-0.217581651,1,fac2,1
v000982,-0.230694589,0.7003559551,-0.08193105,-0.187892586,0.134533253,-0.539675973,-0.059175532,-0.267991158,-0.139964028,1,fac2,1
v000983,-0.314649666,0.5815329399,-0.058381817,-0.13804553,0.0409346465,-0.49385807,0.0630685528,-0.219674094,-0.232840514,1,fac2,1
v000984,-0.070890965,-0.029970769,0.1142001954,0.027857349,-0.056018717,0.008367771,0.2080604004,0.1127499318,-0.143360618,0,,
v000985,0.1434068271,-0.221436648,-0.031476827,-0.020866182,0.7048474502,-0.126375729,-0.005879938,-0.074252948,0.0549470314,1,fac5,1
v000986,-0.005352165,-0.151140172,-0.148771504,0.4000140933,-0.031755979,-0.282502253,-0.121697476,0.0383236017,0.0905500611,1,fac4,1
v000987,0.3398107739,-0.007300106,-0.084643837,-0.112604094,-0.021971475,0.8998213569,-0.083459841,-0.197835219,0.1476533274,1,fac6,1
v000988,0.0563850047,0.1484296908,-0.09845156,0.1749806559,0.4506227711,0.0371054778,0.2764873483,-0.094713275,0.3399023828,1,fac5,1
v000989,0.0699419207,-0.135515293,0.1617539318,0.0804269056,-0.008642449,-0.061319063,0.4903370306,-0.082438352,-0.117717228,1,fac7,1
v000990,0.1347468697,-0.050543759,-0.124556533,0.224960366,0.02404924,-0.059567474,0.3026511346,0.0301800201,-0.048764639,1,fac7,1
v000991,0.0120468928,-0.050710637,0.1434723119,0.0326777141,0.0886963063,0.1170308707,0.1078282799,0.0214546682,0.1995438453,0,,
v000992,-0.007975972,-0.044269849,0.2364251839,-0.22661521,-0.070936881,0.1532439075,0.3142110977,0.0539142048,-0.409900522,1,fac9,-1
v000993,-0.049624976,0.022791661,0.0703749509,0.0363044592,0.3463187762,0.0158422762,-0.119143766,0.1169970062,0.0793720946,1,fac5,1
v000994,0.0469505412,0.0822752733,0.1627309133,-0.107114902,0.0589840891,-0.030267927,0.0450983892,0.1042985006,0.0544692834,0,,
v000995,0.0379142501,0.0438879983,0.3090109739,-0.083143265,-0.013236498,-0.046541434,0.1329644803,0.1599236146,-0.095634765,1,fac3,1
v000996,0.1030249559,-0.095469064,0.0906406719,0.048827076,0.11002209,-0.013874378,0.3908921689,-0.029578626,-0.089356938,1,fac7,1
v000997,0.0249990407,0.4286189599,-0.019701686,-0.360624795,0.0171658302,-0.509765613,-0.061618185,-0.144844956,-0.085353393,1,fac6,-1
v000998,-0.072740379,-0.05498932,0.7235675623,-0.133598397,0.2970777985,-0.12735051,-0.198895784,0.2227958451,0.3248775532,1,fac3,1
v001000,-0.074197604,-0.086925341,-0.0820971,0.3418752818,0.0322470097,-0.052923173,0.2005095336,0.3000499151,0.0777602711,1,fac4,1
v001001,0.1008240597,0.0208712808,0.0103000265,0.1247919332,-0.041927081,-0.047273278,0.0567945252,0.0564963043,0.1088747744,0,,
v001002,0.4771864026,0.0998502884,0.1226594612,-0.030812903,-0.164219266,-0.11974993,-0.028573329,0.2024645574,0.1742287064,1,fac1,1
v001003,-0.098080316,-0.112625551,-0.017779569,0.0835605861,0.2679281255,-0.045189147,0.4721007359,-0.073820818,0.1033445271,1,fac7,1
v001004,-0.05544629,-0.225668548,-0.011927092,0.0229146216,0.0570537916,0.0406148848,0.7653226956,0.0884042739,-0.056100793,1,fac7,1
v001005,0.4253001249,0.0880249172,0.0714617101,0.1466861395,-0.043584252,0.0263170135,-0.011520424,-0.16475235,-0.108045307,1,fac1,1
v001006,-0.067153959,-0.076214496,-0.137193589,-0.388749158,-0.143258103,1.2414108745,-0.136605133,-0.254220386,0.0671897413,1,fac6,1
v001007,0.2797159874,0.1988957134,0.0288435445,-0.165309221,0.0685987291,-0.089010895,0.1870041259,0.1632348597,0.1449364662,0,,
v001008,-0.071638319,0.1801383703,-0.06663019,0.0674700006,-0.156829926,0.0297370539,-0.068228724,0.0790620645,-0.149287255,0,,
v001009,0.0333580674,-0.317979333,0.0857675487,-0.105229402,0.0044744671,-0.281628783,-0.105048891,0.0735730319,0.7012209807,1,fac9,1
v001010,0.0680434938,0.0911279116,0.0624129923,-0.061276823,0.0231744736,-0.001708549,0.2023086885,0.0592307178,-0.135977218,0,,
v001011,0.8545252027,-0.172796368,-0.343191874,-0.287676266,-0.098503761,-0.487374894,-0.130445114,0.0100704158,-0.015186993,1,fac1,1
v001012,0.274493016,0.070376909,-0.223182182,-0.083436262,0.2727281287,0.0227902314,0.0447885587,0.2039296138,-0.135778781,0,,
v001013,-0.100590692,0.2651122793,0.1730573087,0.1085044176,-0.007609247,-0.143807742,0.0419287753,0.2203710859,-0.080708399,0,,
v001014,0.5436388543,0.3096087535,-0.095523071,0.0414463379,-0.013480629,0.0903556127,-0.294908661,0.0128937584,-0.089286698,1,fac1,1
v001015,-0.015268582,-0.112842593,0.0635305953,0.0969132551,0.4831826228,0.0401808838,-0.034657246,0.1760016326,-0.061222108,1,fac5,1
v001016,0.7653857822,-0.074771477,-0.077188099,-0.072244494,-0.061496365,0.3911561344,-0.123749395,-0.189171998,0.1546146128,1,fac1,1
v001017,0.0487718761,0.4045708381,-0.087048506,0.3129995833,-0.195191772,0.1388958437,-0.153759897,-0.06961112,0.0920130159,1,fac2,1
v001018,-0.088974047,0.4259419153,-0.086907645,-0.112497549,0.0655525944,0.2401904651,-0.077793353,0.0705350922,0.0918896336,1,fac2,1
v001019,-0.104204503,0.4588389325,0.140230808,0.130725402,-0.145972236,0.029900493,0.1081360333,0.0301744144,0.0082508209,1,fac2,1
v001020,0.0555749865,0.1122038188,0.1614363657,-0.003690949,0.1128843032,0.2391986577,0.0316418178,-0.033136609,0.0634252899,0,,
v001021,0.1394720262,0.347862098,-0.076840167,0.3307892341,-0.036125545,0.173447598,0.0761999876,-0.493524321,-0.113717586,1,fac8,-1
v001022,0.0948357044,0.0456541542,0.1350054239,0.1234193177,-0.127533141,0.0471987253,0.137946447,-0.024254378,-0.056039694,0,,
v001023,0.0057858614,0.2326499398,0.0097426653,0.2803110935,-0.317060569,-0.093962861,0.1807084617,-0.370614754,-0.195326137,1,fac8,-1
v001024,-0.091728751,0.1206664083,-0.372601453,0.1002645102,0.0459897835,-0.554544022,-0.129150105,-0.080241619,-0.127076538,1,fac6,-1
v001025,0.0903045991,0.0678165737,-0.043344766,0.0872094668,0.0511439369,-0.084393464,-0.019518737,0.1215128517,0.1154316396,0,,
v001026,0.3659280118,0.0090134474,-0.066893634,0.0115300739,0.075286276,-0.027158023,0.0985045042,-0.089046804,-0.039245267,1,fac1,1
v001027,-0.078591037,0.5252813506,-0.024661784,0.0806248217,0.0221177319,-0.119634646,0.01621254,0.1533291075,-0.070677724,1,fac2,1
v001028,0.4198206275,-0.219082824,-0.457004799,-0.571355326,-0.179678836,-0.432948823,-0.470298041,-0.161582188,0.0420214201,1,fac4,-1
v001029,0.0693076998,0.0046069011,-0.043046339,0.3272323036,0.0541341054,0.0152408724,0.0827484718,0.0592581274,-0.039307575,1,fac4,1
v001030,-0.003862812,0.0659058825,-0.15882122,0.5865275658,-0.037892431,-0.001557725,0.0412300021,-0.014508663,-0.10517704,1,fac4,1
v001031,-0.055713691,0.2580602366,-0.033860365,0.063318804,-0.025300692,-0.01855282,-0.076668995,-0.059625643,-0.131107485,0,,
v001032,-0.081826634,0.3970112951,-0.044315205,-0.148727789,0.0937539136,0.0413828243,0.0050825817,-0.060920181,-0.172545874,1,fac2,1
v001033,0.0237617172,0.402011572,-0.031025104,0.0494341083,0.1061400861,0.150569475,-0.007513377,0.026613944,0.0657030553,1,fac2,1
v001034,0.0349411569,0.2867176204,0.0978714951,-0.043735408,-0.118379336,0.1189230414,0.1359302924,-0.026741352,-0.293921956,0,,
v001035,-0.354132712,-0.621425719,-0.317755514,-0.340906687,-0.016007885,1.0399344293,-0.500143409,0.348433968,-0.191157253,1,fac6,1
v001036,0.0635914988,-0.05078228,0.0617056572,-0.079357166,0.023880285,-0.144666705,0.0923757128,0.1427176393,-0.040221142,0,,
v001037,0.2354571181,0.0441739066,-0.274288926,-0.043174496,0.0271298386,-0.421309674,0.0090871785,0.0848910185,-0.300325094,1,fac6,-1
v001038,0.6510533945,-0.094139202,-0.071780641,-0.08827909,0.0262279291,0.2309781754,0.072899117,-0.089349493,0.1960682473,1,fac1,1
v001039,0.0780342657,0.0322111351,-0.047259907,0.0625562283,0.0391950667,0.0333790013,-0.025963502,0.0703414221,-0.238995067,0,,
v001040,0.0671956893,0.1006730242,0.2515400863,-0.099699234,-0.0633603,0.0508680129,0.1539776753,0.2818566125,-0.067077572,0,,
v001041,0.1804228586,-0.060329864,0.1153537832,-0.041229062,0.048896125,-0.059113724,0.1147506607,0.1851347054,0.0039739447,0,,
