_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,loaded,factor,pole
v000957,0.059620019,0.3474828239,-0.059540801,-0.119445707,-0.164396009,0.9256731015,0.1901342059,0.0052484722,0.1262366318,1,fac6,1
v000958,0.1301069786,0.0755663919,-0.043287707,0.1810677073,0.4102642894,0.0918049937,0.4115082129,0.3172426434,0.1696665402,1,fac7,1
v000959,-0.142563489,0.0603608045,0.0990089145,0.0513506948,0.0064252736,-0.038814994,-0.155247987,0.4517072953,0.0715051191,1,fac8,1
v000960,-0.059131608,0.1407952362,-0.048372622,0.2305174604,0.071678954,-0.064395793,-0.041149602,0.2547663462,0.0154855621,0,,
v000961,-0.069608429,-0.024727834,0.1727038162,-0.166819387,-0.044399682,0.101348638,-0.542210681,0.2797311908,-0.103518606,1,fac7,-1
v000962,0.046183914,-0.073867687,0.1223391997,0.0567259917,0.2967157261,0.0261293645,0.1103488671,-0.118041913,0.0016599959,0,,
v000963,-0.017105098,0.0315063748,0.2611571174,-0.055119836,0.1077201236,-0.035091377,-0.225631397,0.0833625579,-0.037256848,0,,
v000964,-0.052396372,0.1112194668,0.0798818686,0.0132117878,0.0031196691,-0.047219837,-0.145523263,0.4019269508,-0.064247953,1,fac8,1
v000965,0.2989563224,0.0394642032,-0.06081087,-0.351257591,0.0766683925,-0.440294429,-0.144679769,-0.102044379,0.2153764515,1,fac6,-1
v000966,-0.117622866,-0.078225327,0.7653284604,-0.074940494,0.3038726534,-0.1655686,0.1998650537,-0.188241718,-0.061555963,1,fac3,1
v000968,-0.135747979,-0.060799146,-0.160975551,0.3180682658,0.1469905612,-0.044701037,0.0278398648,0.1811269289,-0.243888498,1,fac4,1
v000969,0.0150799789,0.10585976,0.0026242111,0.1174640443,0.0150661353,-0.025915245,0.0505988811,0.0448645622,-0.051358872,0,,
v000970,0.0724280687,0.4761729104,0.0542000505,-0.039952046,0.0289243485,-0.120297524,0.1059622254,-0.031999318,-0.374060042,1,fac2,1
v000971,-0.088076907,-0.086103332,-0.017437241,0.043995417,0.2564224763,-0.087799111,0.1194151043,0.4871541955,0.0877104845,1,fac8,1
v000972,-0.266515981,-0.047983724,-0.084402362,-0.037629884,0.1803492857,0.01112872,-0.166950171,0.7174933608,-0.039797406,1,fac8,1
v000973,0.1335997559,0.4154566183,0.0765407678,0.1250530152,-0.10623969,0.0096276742,0.0159932429,0.0152215317,0.0435859079,1,fac2,1
v000974,0.0002162629,-0.041857343,-0.092064053,-0.430213462,-0.327753463,1.2488063193,0.14856705,-0.09718187,0.0474353658,1,fac6,1
v000975,-0.014971029,0.2802673136,-0.017972463,-0.045374484,0.2285020637,-0.018398702,-0.079662023,0.1457514865,0.1162468577,0,,
v000976,0.1745177367,-0.066082562,-0.055562436,0.1023514375,-0.109084446,0.0263374596,-0.158685305,-0.108755062,-0.088619477,0,,
v000977,-0.360498075,0.0545121127,0.1258757896,-0.051417032,0.1186815357,-0.268723118,0.5604131158,-0.095291876,-0.141505305,1,fac7,1
v000978,0.046526452,0.076130254,0.0510179779,-0.082858121,0.0606906926,0.0099498326,-0.139823395,0.131647802,0.0055765837,0,,
v000979,-0.158443137,0.860844527,-0.31335523,-0.266472173,-0.082884049,-0.434594179,0.1309389961,-0.219288578,-0.173344716,1,fac2,1
v000980,0.5611566652,-0.026758313,-0.293717546,-0.12479567,0.0393249904,0.2739585386,-0.059180489,-0.11876299,0.00263351,1,fac1,1
v000981,0.0744468612,0.2588931952,-0.154961172,-0.054038217,0.3331816634,0.019710404,-0.080987473,-0.061954957,-0.052637593,1,fac5,1
v000982,0.1560882972,-0.03564617,0.0667575728,0.1426279301,0.1673459835,-0.142121016,-0.267181202,0.0051654988,0.0027302456,0,,
v000983,0.0184140864,-0.025126748,0.2007628398,0.0607871192,0.4284540966,0.0017788671,0.0787015631,-0.034867937,-0.158244796,1,fac5,1
v000984,-0.034302972,0.7564438002,-0.057044526,-0.09182964,-0.13258946,0.4438489542,0.1485052677,-0.028407648,0.2356297699,1,fac2,1
v000985,0.3769325905,0.0177577642,-0.112980753,0.3301992548,-0.2179035,0.1747151493,0.0434619888,-0.106111018,-0.126986299,1,fac1,1
v000986,0.395693457,-0.051311282,-0.083024214,-0.107848868,0.1344831632,0.2338936698,0.0286102821,-0.067085178,0.0355968134,1,fac1,1
v000987,0.3803696416,-0.062854915,0.1392460811,0.1803442719,-0.089052096,0.0277480677,-0.122549269,0.0879401313,-0.125150011,1,fac1,1
v000988,0.2138249235,0.0455180265,0.1654983308,-0.050838373,0.0691018154,0.0988080827,0.1206968617,0.1021488923,-0.084403086,0,,
v000989,0.4384764812,0.1125064659,0.017022384,0.2750579884,-0.251264478,0.108716041,-0.000413594,0.1273009713,0.2607164171,1,fac1,1
v000990,0.0431829932,0.0995007033,0.1036062734,0.1063964851,-0.09143623,0.0469128513,-0.116186555,0.0850540383,0.0121318229,0,,
v000991,0.2038458596,-0.006350153,-0.053903796,0.3133200781,-0.320246796,-0.115412116,-0.261615473,0.1733608076,0.2790018375,1,fac5,-1
v000992,-0.33369252,0.0422057537,-0.317023336,0.1526652291,0.1665481964,0.0937798984,-0.189012832,-0.223149551,1.4008088208,1,fac9,1
v000993,0.1222827724,-0.06626876,-0.332266473,0.0537980859,-0.013090153,-0.507347162,0.050518618,-0.138890185,-0.021700044,1,fac6,-1
v000995,0.0339167678,0.0728493568,-0.051922675,0.0977468828,0.1214182771,-0.066203668,0.0643239464,-0.011992436,-0.056093272,0,,
v000996,-0.019275604,-0.174029165,-0.021970323,0.0380082182,0.4942553676,0.0130880236,-0.00392178,0.1044419686,0.020364148,1,fac5,1
v000997,0.0555208158,0.3572798777,-0.063250662,-0.009557665,0.0336314653,-0.034459615,0.0641759634,0.1417082519,0.0178818903,1,fac2,1
v000998,0.177081218,0.0649181916,-0.016423754,0.0298162559,0.1648972314,0.0562355435,0.0573176122,-0.067364894,-0.101449487,0,,
v000999,0.4163144788,-0.032011985,-0.093627754,0.135836406,0.1104441594,-0.140704666,-0.236624655,0.0473929546,0.0032416958,1,fac1,1
v001000,-0.175329178,0.4463028201,-0.371644881,-0.596515804,-0.365765827,-0.378533502,0.1961414785,-0.522515674,-0.283717744,1,fac4,-1
v001001,0.0710131751,0.0631026963,-0.026561286,0.3103361297,0.0830987722,-0.027878977,0.0042505695,0.098859853,-0.048441182,1,fac4,1
v001002,0.0926204076,-0.016623303,-0.121970639,0.6217137868,-0.084566834,0.0050965537,-0.00828847,0.0463813255,-0.020169165,1,fac4,1
v001003,0.0282674025,-0.009772025,0.1445782025,0.1877735792,0.2331470975,-0.064819032,-0.003056456,0.2265462301,-0.10831405,0,,
v001004,0.2569737992,-0.05300985,-0.034664427,0.0529645515,-0.055475787,-0.034622483,-0.116015197,-0.086466374,0.0609309683,0,,
v001005,0.4398708163,-0.072915044,-0.019994903,-0.166725305,0.0503264606,-0.00325473,-0.148803599,-0.021717425,0.0139264989,1,fac1,1
v001006,0.3905631567,0.0097445739,-0.032686766,-0.00144269,0.1381610247,0.1461413293,0.0938629514,-0.014392395,-0.000263092,1,fac1,1
v001007,-0.638426399,-0.314223985,-0.321065039,-0.240615033,0.1212427732,1.179330023,-0.094327523,-0.566939351,-0.060596696,1,fac6,1
v001008,-0.12176182,0.0566910071,0.0308638538,-0.056633931,0.0920238462,-0.10371237,-0.091743655,0.0489654841,-0.09053362,0,,
v001009,-0.002085113,0.2812021498,-0.272355069,-0.025227587,0.0818850908,-0.423171793,-0.298038233,-0.042974637,0.1067809945,1,fac6,-1
v001010,-0.095787013,0.6300178786,-0.089202907,-0.129760963,-0.023107904,0.287365444,0.1599859519,0.0885819706,0.1757883527,1,fac2,1
v001011,0.0012195384,0.0591505071,0.1873141001,-0.068051708,0.13959594,0.0534819953,-0.276141612,0.0935739195,-0.032174998,0,,
v001012,-0.113469401,0.1870410773,0.0936762199,-0.02407494,0.1767598336,-0.01447665,-0.072916345,0.1090389465,-0.045571828,0,,
